bian'li'tie	ㄅㄧㄢˋㄌㄧˋㄊㄧㄝ	便利貼	9.0	ㄅㄧㄢˋㄌㄧˋㄊㄧㄝˉ
bian'qu	ㄅㄧㄢˋㄑㄩˋ	便去	17.0	ㄅㄧㄢˋㄑㄩˋ
bian'ke	ㄅㄧㄢˋㄎㄜˇ	便可	130.0	ㄅㄧㄢˋㄎㄜˇ
bian'ming	ㄅㄧㄢˋㄇㄧㄥˊ	便名	1.0	ㄅㄧㄢˋㄇㄧㄥˊ
bian'zai	ㄅㄧㄢˋㄗㄞˋ	便在	62.0	ㄅㄧㄢˋㄗㄞˋ
bian'shi	ㄅㄧㄢˋㄕˋ	便士	5.0	ㄅㄧㄢˋㄕˋ
bian'hu	ㄅㄧㄢˋㄏㄨˊ	便壺	1.0	ㄅㄧㄢˋㄏㄨˊ
pian'yi	ㄆㄧㄢˊㄧˊ	便宜	825.0	ㄆㄧㄢˊㄧˊ
pian'yi'de	ㄆㄧㄢˊㄧˊㄉㄜ˙	便宜的	116.0	ㄆㄧㄢˊㄧˊㄉㄜ˙
pian'yi'xing'shi	ㄆㄧㄢˊㄧˊㄒㄧㄥˊㄕˋ	便宜行事	10.0	ㄆㄧㄢˊㄧˊㄒㄧㄥˊㄕˋ
pian'yi'huo	ㄆㄧㄢˊㄧˊㄏㄨㄛˋ	便宜貨	17.0	ㄆㄧㄢˊㄧˊㄏㄨㄛˋ
bian'niao	ㄅㄧㄢˋㄋㄧㄠˋ	便尿	1.0	ㄅㄧㄢˋㄋㄧㄠˋ
bian'yi'jing	ㄅㄧㄢˋㄧˇㄐㄧㄥ	便已經	9.0	ㄅㄧㄢˋㄧˇㄐㄧㄥˉ
bian'mao	ㄅㄧㄢˋㄇㄠˋ	便帽	4.0	ㄅㄧㄢˋㄇㄠˋ
bian'ying	ㄅㄧㄢˋㄧㄥ	便應	9.0	ㄅㄧㄢˋㄧㄥˉ
bian'suo	ㄅㄧㄢˋㄙㄨㄛˇ	便所	3.0	ㄅㄧㄢˋㄙㄨㄛˇ
bian'jie	ㄅㄧㄢˋㄐㄧㄝˊ	便捷	69.0	ㄅㄧㄢˋㄐㄧㄝˊ
bian'yu	ㄅㄧㄢˋㄩˊ	便於	102.0	ㄅㄧㄢˋㄩˊ
bian'shi	ㄅㄧㄢˋㄕˋ	便是	458.0	ㄅㄧㄢˋㄕˋ
bian'hui	ㄅㄧㄢˋㄏㄨㄟˋ	便會	116.0	ㄅㄧㄢˋㄏㄨㄟˋ
bian'you	ㄅㄧㄢˋㄧㄡˇ	便有	53.0	ㄅㄧㄢˋㄧㄡˇ
bian'fu	ㄅㄧㄢˋㄈㄨˊ	便服	13.0	ㄅㄧㄢˋㄈㄨˊ
bian'tiao	ㄅㄧㄢˋㄊㄧㄠˊ	便條	12.0	ㄅㄧㄢˋㄊㄧㄠˊ
bian'tiao'zhi	ㄅㄧㄢˋㄊㄧㄠˊㄓˇ	便條紙	6.0	ㄅㄧㄢˋㄊㄧㄠˊㄓˇ
bian'qiao	ㄅㄧㄢˋㄑㄧㄠˊ	便橋	2.0	ㄅㄧㄢˋㄑㄧㄠˊ
bian'bu	ㄅㄧㄢˋㄅㄨˋ	便步	0.0	ㄅㄧㄢˋㄅㄨˋ
bian'bu'zou	ㄅㄧㄢˋㄅㄨˋㄗㄡˇ	便步走	0.0	ㄅㄧㄢˋㄅㄨˋㄗㄡˇ
bian'min	ㄅㄧㄢˋㄇㄧㄣˊ	便民	115.0	ㄅㄧㄢˋㄇㄧㄣˊ
bian'min'hua	ㄅㄧㄢˋㄇㄧㄣˊㄏㄨㄚˋ	便民化	1.0	ㄅㄧㄢˋㄇㄧㄣˊㄏㄨㄚˋ
bian'min'cuo'shi	ㄅㄧㄢˋㄇㄧㄣˊㄘㄨㄛˋㄕ	便民措施	6.0	ㄅㄧㄢˋㄇㄧㄣˊㄘㄨㄛˋㄕˉ
bian'chi	ㄅㄧㄢˋㄔˊ	便池	3.0	ㄅㄧㄢˋㄔˊ
bian'ni	ㄅㄧㄢˋㄋㄧˋ	便溺	4.0	ㄅㄧㄢˋㄋㄧˋ
bian'niao	ㄅㄧㄢˋㄋㄧㄠˋ	便溺	4.0	ㄅㄧㄢˋㄋㄧㄠˋ
bian'dang	ㄅㄧㄢˋㄉㄤ	便當	301.0	ㄅㄧㄢˋㄉㄤˉ
bian'dang'dian	ㄅㄧㄢˋㄉㄤㄉㄧㄢˋ	便當店	7.0	ㄅㄧㄢˋㄉㄤˉㄉㄧㄢˋ
bian'dang'he	ㄅㄧㄢˋㄉㄤㄏㄜˊ	便當盒	8.0	ㄅㄧㄢˋㄉㄤˉㄏㄜˊ
bian'dang'dai	ㄅㄧㄢˋㄉㄤㄉㄞˋ	便當袋	2.0	ㄅㄧㄢˋㄉㄤˉㄉㄞˋ
bian'pen	ㄅㄧㄢˋㄆㄣˊ	便盆	2.0	ㄅㄧㄢˋㄆㄣˊ
bian'bi	ㄅㄧㄢˋㄅㄧˋ	便祕	7.0	ㄅㄧㄢˋㄅㄧˋ
bian'mi	ㄅㄧㄢˋㄇㄧˋ	便祕	7.0	ㄅㄧㄢˋㄇㄧˋ
bian'mi	ㄅㄧㄢˋㄇㄧˋ	便秘	31.0	ㄅㄧㄢˋㄇㄧˋ
bian'jian	ㄅㄧㄢˋㄐㄧㄢ	便箋	0.0	ㄅㄧㄢˋㄐㄧㄢˉ
bian'gei	ㄅㄧㄢˋㄍㄟˇ	便給	11.0	ㄅㄧㄢˋㄍㄟˇ
bian'neng	ㄅㄧㄢˋㄋㄥˊ	便能	25.0	ㄅㄧㄢˋㄋㄥˊ
bian'cai	ㄅㄧㄢˋㄘㄞˋ	便菜	2.0	ㄅㄧㄢˋㄘㄞˋ
bian'yi	ㄅㄧㄢˋㄧ	便衣	11.0	ㄅㄧㄢˋㄧˉ
bian'yi'ren'yuan	ㄅㄧㄢˋㄧㄖㄣˊㄩㄢˊ	便衣人員	0.0	ㄅㄧㄢˋㄧˉㄖㄣˊㄩㄢˊ
bian'yi'zhen'tan	ㄅㄧㄢˋㄧㄓㄣㄊㄢˋ	便衣偵探	0.0	ㄅㄧㄢˋㄧˉㄓㄣˉㄊㄢˋ
bian'yi'jing'cha	ㄅㄧㄢˋㄧㄐㄧㄥˇㄔㄚˊ	便衣警察	0.0	ㄅㄧㄢˋㄧˉㄐㄧㄥˇㄔㄚˊ
bian'zhuang	ㄅㄧㄢˋㄓㄨㄤ	便裝	5.0	ㄅㄧㄢˋㄓㄨㄤˉ
bian'yao	ㄅㄧㄢˋㄧㄠˋ	便要	6.0	ㄅㄧㄢˋㄧㄠˋ
bian'che	ㄅㄧㄢˋㄔㄜ	便車	18.0	ㄅㄧㄢˋㄔㄜˉ
pian'pi	ㄆㄧㄢˊㄆㄧˋ	便辟	1.0	ㄆㄧㄢˊㄆㄧˋ
bian'dao	ㄅㄧㄢˋㄉㄠˋ	便道	10.0	ㄅㄧㄢˋㄉㄠˋ
bian'men	ㄅㄧㄢˋㄇㄣˊ	便門	4.0	ㄅㄧㄢˋㄇㄣˊ
bian'xie	ㄅㄧㄢˋㄒㄧㄝˊ	便鞋	1.0	ㄅㄧㄢˋㄒㄧㄝˊ
bian'fan	ㄅㄧㄢˋㄈㄢˋ	便飯	18.0	ㄅㄧㄢˋㄈㄢˋ
bian'can	ㄅㄧㄢˋㄘㄢ	便餐	2.0	ㄅㄧㄢˋㄘㄢˉ
bian'can'zhuo	ㄅㄧㄢˋㄘㄢㄓㄨㄛ	便餐桌	1.0	ㄅㄧㄢˋㄘㄢˉㄓㄨㄛˉ
tui	ㄊㄨㄟˇ	俀	0.0	ㄊㄨㄟˇ
yu	ㄩˇ	俁	7.0	ㄩˇ
xi	ㄒㄧˋ	係	6351.0	ㄒㄧˋ
xi	ㄒㄧ˙	係	6351.0	ㄒㄧ˙
xi'shu	ㄒㄧˋㄕㄨˋ	係數	86.0	ㄒㄧˋㄕㄨˋ
xi'shu'zhi	ㄒㄧˋㄕㄨˋㄓˊ	係數值	2.0	ㄒㄧˋㄕㄨˋㄓˊ
xi'wei	ㄒㄧˋㄨㄟˊ	係為	18.0	ㄒㄧˋㄨㄟˊ
xi'feng'bu'ying	ㄒㄧˋㄈㄥㄅㄨˇㄧㄥˇ	係風捕影	0.0	ㄒㄧˋㄈㄥˉㄅㄨˇㄧㄥˇ
xi'feng'bu'ying	ㄒㄧˋㄈㄥㄅㄨˇㄧㄥˇ	係風捕景	0.0	ㄒㄧˋㄈㄥˉㄅㄨˇㄧㄥˇ
cu	ㄘㄨˋ	促	2169.0	ㄘㄨˋ
cu'shi	ㄘㄨˋㄕˇ	促使	305.0	ㄘㄨˋㄕˇ
cu'cheng	ㄘㄨˋㄔㄥˊ	促成	205.0	ㄘㄨˋㄔㄥˊ
cu'xia	ㄘㄨˋㄒㄧㄚˊ	促狹	4.0	ㄘㄨˋㄒㄧㄚˊ
cu'xi	ㄘㄨˋㄒㄧ	促膝	4.0	ㄘㄨˋㄒㄧˉ
cu'xi'tan'xin	ㄘㄨˋㄒㄧㄊㄢˊㄒㄧㄣ	促膝談心	0.0	ㄘㄨˋㄒㄧˉㄊㄢˊㄒㄧㄣˉ
cu'qing	ㄘㄨˋㄑㄧㄥˇ	促請	17.0	ㄘㄨˋㄑㄧㄥˇ
cu'zhuan'hui	ㄘㄨˋㄓㄨㄢˇㄏㄨㄟˋ	促轉會	0.0	ㄘㄨˋㄓㄨㄢˇㄏㄨㄟˋ
cu'jin	ㄘㄨˋㄐㄧㄣˋ	促進	897.0	ㄘㄨˋㄐㄧㄣˋ
cu'jin'hui	ㄘㄨˋㄐㄧㄣˋㄏㄨㄟˋ	促進會	102.0	ㄘㄨˋㄐㄧㄣˋㄏㄨㄟˋ
cu'xiao	ㄘㄨˋㄒㄧㄠ	促銷	324.0	ㄘㄨˋㄒㄧㄠˉ
e	ㄜˊ	俄	672.0	ㄜˊ
e	ㄜˋ	俄	672.0	ㄜˋ
e'hai'e	ㄜˊㄏㄞˋㄜˊ	俄亥俄	14.0	ㄜˊㄏㄞˋㄜˊ
e'hai'e	ㄜˋㄏㄞˋㄜˋ	俄亥俄	14.0	ㄜˋㄏㄞˋㄜˋ
e'hai'e'zhou	ㄜˋㄏㄞˋㄜˋㄓㄡ	俄亥俄州	13.0	ㄜˋㄏㄞˋㄜˋㄓㄡˉ
e'ren	ㄜˊㄖㄣˊ	俄人	2.0	ㄜˊㄖㄣˊ
e'ren	ㄜˋㄖㄣˊ	俄人	2.0	ㄜˋㄖㄣˊ
e'gong	ㄜˊㄍㄨㄥˋ	俄共	1.0	ㄜˊㄍㄨㄥˋ
e'gong	ㄜˋㄍㄨㄥˋ	俄共	1.0	ㄜˋㄍㄨㄥˋ
e'guo	ㄜˊㄍㄨㄛˊ	俄國	125.0	ㄜˊㄍㄨㄛˊ
e'guo	ㄜˋㄍㄨㄛˊ	俄國	125.0	ㄜˋㄍㄨㄛˊ
e'guo'ren	ㄜˊㄍㄨㄛˊㄖㄣˊ	俄國人	13.0	ㄜˊㄍㄨㄛˊㄖㄣˊ
e'guo'ren	ㄜˋㄍㄨㄛˊㄖㄣˊ	俄國人	13.0	ㄜˋㄍㄨㄛˊㄖㄣˊ
e'shi	ㄜˊㄕˋ	俄式	0.0	ㄜˊㄕˋ
e'shi	ㄜˋㄕˋ	俄式	0.0	ㄜˋㄕˋ
e'wen	ㄜˊㄨㄣˊ	俄文	22.0	ㄜˊㄨㄣˊ
e'wen	ㄜˋㄨㄣˊ	俄文	22.0	ㄜˋㄨㄣˊ
e'wen'xi	ㄜˊㄨㄣˊㄒㄧˋ	俄文系	0.0	ㄜˊㄨㄣˊㄒㄧˋ
e'wen'xi	ㄜˋㄨㄣˊㄒㄧˋ	俄文系	0.0	ㄜˋㄨㄣˊㄒㄧˋ
e'wen'zu	ㄜˊㄨㄣˊㄗㄨˇ	俄文組	0.0	ㄜˊㄨㄣˊㄗㄨˇ
e'wen'zu	ㄜˋㄨㄣˊㄗㄨˇ	俄文組	0.0	ㄜˋㄨㄣˊㄗㄨˇ
e'xin'wang	ㄜˋㄒㄧㄣㄨㄤˇ	俄新網	1.0	ㄜˋㄒㄧㄣˉㄨㄤˇ
e'luo'si	ㄜˊㄌㄨㄛˊㄙ	俄羅斯	334.0	ㄜˊㄌㄨㄛˊㄙˉ
e'luo'si	ㄜˋㄌㄨㄛˊㄙ	俄羅斯	334.0	ㄜˋㄌㄨㄛˊㄙˉ
e'luo'si'ren	ㄜˊㄌㄨㄛˊㄙㄖㄣˊ	俄羅斯人	25.0	ㄜˊㄌㄨㄛˊㄙˉㄖㄣˊ
e'luo'si'ren	ㄜˋㄌㄨㄛˊㄙㄖㄣˊ	俄羅斯人	25.0	ㄜˋㄌㄨㄛˊㄙˉㄖㄣˊ
e'luo'si'gong'he'guo	ㄜˋㄌㄨㄛˊㄙㄍㄨㄥˋㄏㄜˊㄍㄨㄛˊ	俄羅斯共和國	0.0	ㄜˋㄌㄨㄛˊㄙˉㄍㄨㄥˋㄏㄜˊㄍㄨㄛˊ
e'luo'si'fang'kuai	ㄜˋㄌㄨㄛˊㄙㄈㄤㄎㄨㄞˋ	俄羅斯方塊	2.0	ㄜˋㄌㄨㄛˊㄙˉㄈㄤˉㄎㄨㄞˋ
e'luo'si'ji	ㄜˋㄌㄨㄛˊㄙㄐㄧˊ	俄羅斯籍	1.0	ㄜˋㄌㄨㄛˊㄙˉㄐㄧˊ
e'er	ㄜˊㄦˊ	俄而	6.0	ㄜˊㄦˊ
e'yu	ㄜˊㄩˇ	俄語	9.0	ㄜˊㄩˇ
e'yu	ㄜˋㄩˇ	俄語	9.0	ㄜˋㄩˇ
e'yu'xi	ㄜˊㄩˇㄒㄧˋ	俄語系	0.0	ㄜˊㄩˇㄒㄧˋ
e'yu'xi	ㄜˋㄩˇㄒㄧˋ	俄語系	0.0	ㄜˋㄩˇㄒㄧˋ
e'yu'zu	ㄜˊㄩˇㄗㄨˇ	俄語組	0.0	ㄜˊㄩˇㄗㄨˇ
e'yu'zu	ㄜˋㄩˇㄗㄨˇ	俄語組	0.0	ㄜˋㄩˇㄗㄨˇ
e'jun	ㄜˊㄐㄩㄣ	俄軍	5.0	ㄜˊㄐㄩㄣˉ
e'jun	ㄜˋㄐㄩㄣ	俄軍	5.0	ㄜˋㄐㄩㄣˉ
e'qing	ㄜˊㄑㄧㄥˇ	俄頃	6.0	ㄜˊㄑㄧㄥˇ
qiu	ㄑㄧㄡˊ	俅	2.0	ㄑㄧㄡˊ
xu	ㄒㄩˊ	俆	0.0	ㄒㄩˊ
shu	ㄕㄨ	俆	0.0	ㄕㄨˉ
kuang	ㄎㄨㄤˇ	俇	0.0	ㄎㄨㄤˇ
ku	ㄎㄨˋ	俈	0.0	ㄎㄨˋ
wu	ㄨˊ	俉	0.0	ㄨˊ
jun	ㄐㄩㄣˋ	俊	1513.0	ㄐㄩㄣˋ
zun	ㄗㄨㄣˋ	俊	1513.0	ㄗㄨㄣˋ
jun'qiao	ㄐㄩㄣˋㄑㄧㄠˋ	俊俏	9.0	ㄐㄩㄣˋㄑㄧㄠˋ
jun'wei	ㄐㄩㄣˋㄨㄟˇ	俊偉	5.0	ㄐㄩㄣˋㄨㄟˇ
jun'jie	ㄐㄩㄣˋㄐㄧㄝˊ	俊傑	28.0	ㄐㄩㄣˋㄐㄧㄝˊ
jun'guo	ㄐㄩㄣˋㄍㄨㄛˊ	俊國	23.0	ㄐㄩㄣˋㄍㄨㄛˊ
jun'guo'jian'she'dui	ㄐㄩㄣˋㄍㄨㄛˊㄐㄧㄢˋㄕㄜˋㄉㄨㄟˋ	俊國建設隊	2.0	ㄐㄩㄣˋㄍㄨㄛˊㄐㄧㄢˋㄕㄜˋㄉㄨㄟˋ
jun'guo'xiong	ㄐㄩㄣˋㄍㄨㄛˊㄒㄩㄥˊ	俊國熊	8.0	ㄐㄩㄣˋㄍㄨㄛˊㄒㄩㄥˊ
jun'guo'dui	ㄐㄩㄣˋㄍㄨㄛˊㄉㄨㄟˋ	俊國隊	1.0	ㄐㄩㄣˋㄍㄨㄛˊㄉㄨㄟˋ
jun'yan	ㄐㄩㄣˋㄧㄢˋ	俊彥	12.0	ㄐㄩㄣˋㄧㄢˋ
jun'cai	ㄐㄩㄣˋㄘㄞˊ	俊材	0.0	ㄐㄩㄣˋㄘㄞˊ
jun'shuang	ㄐㄩㄣˋㄕㄨㄤˇ	俊爽	0.0	ㄐㄩㄣˋㄕㄨㄤˇ
jun'xiu	ㄐㄩㄣˋㄒㄧㄡˋ	俊秀	19.0	ㄐㄩㄣˋㄒㄧㄡˋ
jun'mei	ㄐㄩㄣˋㄇㄟˇ	俊美	13.0	ㄐㄩㄣˋㄇㄟˇ
jun'yi	ㄐㄩㄣˋㄧˋ	俊逸	2.0	ㄐㄩㄣˋㄧˋ
jun'ya	ㄐㄩㄣˋㄧㄚˇ	俊雅	6.0	ㄐㄩㄣˋㄧㄚˇ
jun'ma	ㄐㄩㄣˋㄇㄚˇ	俊馬	0.0	ㄐㄩㄣˋㄇㄚˇ
yi	ㄧˋ	俋	34.0	ㄧˋ
fu	ㄈㄨˇ	俌	0.0	ㄈㄨˇ
lang	ㄌㄤˊ	俍	0.0	ㄌㄤˊ
zu	ㄗㄨˇ	俎	7.0	ㄗㄨˇ
zu'shang'rou	ㄗㄨˇㄕㄤˋㄖㄡˋ	俎上肉	0.0	ㄗㄨˇㄕㄤˋㄖㄡˋ
qiao	ㄑㄧㄠˋ	俏	138.0	ㄑㄧㄠˋ
qiao'pi	ㄑㄧㄠˋㄆㄧˊ	俏皮	41.0	ㄑㄧㄠˋㄆㄧˊ
qiao'pi'hua	ㄑㄧㄠˋㄆㄧˊㄏㄨㄚˋ	俏皮話	5.0	ㄑㄧㄠˋㄆㄧˊㄏㄨㄚˋ
qiao'li	ㄑㄧㄠˋㄌㄧˋ	俏麗	17.0	ㄑㄧㄠˋㄌㄧˋ
qiao'li'duan'fa	ㄑㄧㄠˋㄌㄧˋㄉㄨㄢˇㄈㄚˇ	俏麗短髮	2.0	ㄑㄧㄠˋㄌㄧˋㄉㄨㄢˇㄈㄚˇ
li	ㄌㄧˋ	俐	111.0	ㄌㄧˋ
li'luo	ㄌㄧˋㄌㄨㄛˋ	俐落	47.0	ㄌㄧˋㄌㄨㄛˋ
yong	ㄩㄥˇ	俑	40.0	ㄩㄥˇ
hun	ㄏㄨㄣˊ	俒	0.0	ㄏㄨㄣˊ
hun	ㄏㄨㄣˋ	俒	0.0	ㄏㄨㄣˋ
jing	ㄐㄧㄥˋ	俓	1.0	ㄐㄧㄥˋ
xian	ㄒㄧㄢˋ	俔	1.0	ㄒㄧㄢˋ
san	ㄙㄢˋ	俕	0.0	ㄙㄢˋ
pai	ㄆㄞˇ	俖	0.0	ㄆㄞˇ
su	ㄙㄨˊ	俗	1563.0	ㄙㄨˊ
su'bu'ke'nai	ㄙㄨˊㄅㄨˋㄎㄜˇㄋㄞˋ	俗不可耐	2.0	ㄙㄨˊㄅㄨˋㄎㄜˇㄋㄞˋ
su'shi	ㄙㄨˊㄕˋ	俗事	9.0	ㄙㄨˊㄕˋ
su'ren	ㄙㄨˊㄖㄣˊ	俗人	12.0	ㄙㄨˊㄖㄣˊ
su'li	ㄙㄨˊㄌㄧˋ	俗例	0.0	ㄙㄨˊㄌㄧˋ
su'wu	ㄙㄨˊㄨˋ	俗務	2.0	ㄙㄨˊㄨˋ
su'wu'chan'shen	ㄙㄨˊㄨˋㄔㄢˊㄕㄣ	俗務纏身	0.0	ㄙㄨˊㄨˋㄔㄢˊㄕㄣˉ
su'hua	ㄙㄨˊㄏㄨㄚˋ	俗化	22.0	ㄙㄨˊㄏㄨㄚˋ
su'ming	ㄙㄨˊㄇㄧㄥˊ	俗名	11.0	ㄙㄨˊㄇㄧㄥˊ
su'shi	ㄙㄨˊㄕˋ	俗士	2.0	ㄙㄨˊㄕˋ
su'tao	ㄙㄨˊㄊㄠˋ	俗套	7.0	ㄙㄨˊㄊㄠˋ
su'zi	ㄙㄨˊㄗˇ	俗子	10.0	ㄙㄨˊㄗˇ
su'zi	ㄙㄨˊㄗˋ	俗字	3.0	ㄙㄨˊㄗˋ
su'jia	ㄙㄨˊㄐㄧㄚ	俗家	4.0	ㄙㄨˊㄐㄧㄚˉ
su'shang	ㄙㄨˊㄕㄤˋ	俗尚	0.0	ㄙㄨˊㄕㄤˋ
su'nian	ㄙㄨˊㄋㄧㄢˋ	俗念	1.0	ㄙㄨˊㄋㄧㄢˋ
su'bi'le	ㄙㄨˊㄅㄧˋㄌㄜ˙	俗斃了	1.0	ㄙㄨˊㄅㄧˋㄌㄜ˙
su'wen'xue	ㄙㄨˊㄨㄣˊㄒㄩㄝˊ	俗文學	6.0	ㄙㄨˊㄨㄣˊㄒㄩㄝˊ
su'ye	ㄙㄨˊㄧㄝˋ	俗業	2.0	ㄙㄨˊㄧㄝˋ
su'yue	ㄙㄨˊㄩㄝˋ	俗樂	0.0	ㄙㄨˊㄩㄝˋ
su'qi	ㄙㄨˊㄑㄧˋ	俗氣	16.0	ㄙㄨˊㄑㄧˋ
su'wu	ㄙㄨˊㄨˋ	俗物	0.0	ㄙㄨˊㄨˋ
su'cheng	ㄙㄨˊㄔㄥ	俗稱	229.0	ㄙㄨˊㄔㄥˉ
su'yuan	ㄙㄨˊㄩㄢˊ	俗緣	1.0	ㄙㄨˊㄩㄢˊ
su'yan	ㄙㄨˊㄧㄢˋ	俗艷	3.0	ㄙㄨˊㄧㄢˋ
su'hua	ㄙㄨˊㄏㄨㄚˋ	俗話	27.0	ㄙㄨˊㄏㄨㄚˋ
su'hua'shuo	ㄙㄨˊㄏㄨㄚˋㄕㄨㄛ	俗話說	16.0	ㄙㄨˊㄏㄨㄚˋㄕㄨㄛˉ
su'yu	ㄙㄨˊㄩˇ	俗語	35.0	ㄙㄨˊㄩˇ
su'yu'shuo	ㄙㄨˊㄩˇㄕㄨㄛ	俗語說	14.0	ㄙㄨˊㄩˇㄕㄨㄛˉ
su'lun	ㄙㄨˊㄌㄨㄣˋ	俗論	1.0	ㄙㄨˊㄌㄨㄣˋ
su'yan	ㄙㄨˊㄧㄢˋ	俗諺	16.0	ㄙㄨˊㄧㄢˋ
su'ti	ㄙㄨˊㄊㄧˇ	俗體	4.0	ㄙㄨˊㄊㄧˇ
su'ti'zi	ㄙㄨˊㄊㄧˇㄗˋ	俗體字	0.0	ㄙㄨˊㄊㄧˇㄗˋ
fu	ㄈㄨˊ	俘	70.0	ㄈㄨˊ
fu'huo	ㄈㄨˊㄏㄨㄛˋ	俘獲	0.0	ㄈㄨˊㄏㄨㄛˋ
fu'lu	ㄈㄨˊㄌㄨˇ	俘虜	30.0	ㄈㄨˊㄌㄨˇ
fu'lu'ying	ㄈㄨˊㄌㄨˇㄧㄥˊ	俘虜營	1.0	ㄈㄨˊㄌㄨˇㄧㄥˊ
xi	ㄒㄧ	俙	0.0	ㄒㄧˉ
li	ㄌㄧˇ	俚	21.0	ㄌㄧˇ
li'su	ㄌㄧˇㄙㄨˊ	俚俗	2.0	ㄌㄧˇㄙㄨˊ
li'qu	ㄌㄧˇㄑㄩˇ	俚曲	0.0	ㄌㄧˇㄑㄩˇ
li'ge	ㄌㄧˇㄍㄜ	俚歌	0.0	ㄌㄧˇㄍㄜˉ
li'yan	ㄌㄧˇㄧㄢˊ	俚言	0.0	ㄌㄧˇㄧㄢˊ
li'yu	ㄌㄧˇㄩˇ	俚語	15.0	ㄌㄧˇㄩˇ
li'yan	ㄌㄧˇㄧㄢˋ	俚諺	1.0	ㄌㄧˇㄧㄢˋ
li'yi	ㄌㄧˇㄧ	俚醫	0.0	ㄌㄧˇㄧˉ
mian	ㄇㄧㄢˇ	俛	0.0	ㄇㄧㄢˇ
ping	ㄆㄧㄥ	俜	0.0	ㄆㄧㄥˉ
ping	ㄆㄧㄥˊ	俜	0.0	ㄆㄧㄥˊ
bao	ㄅㄠˇ	保	18390.0	ㄅㄠˇ
bao'yi'zong'dui	ㄅㄠˇㄧㄗㄨㄥˇㄉㄨㄟˋ	保一總隊	7.0	ㄅㄠˇㄧˉㄗㄨㄥˇㄉㄨㄟˋ
bao'qi'zong'dui	ㄅㄠˇㄑㄧㄗㄨㄥˇㄉㄨㄟˋ	保七總隊	2.0	ㄅㄠˇㄑㄧˉㄗㄨㄥˇㄉㄨㄟˋ
bao'bu'zhu	ㄅㄠˇㄅㄨˊㄓㄨˋ	保不住	2.0	ㄅㄠˇㄅㄨˊㄓㄨˋ
bao'jiu	ㄅㄠˇㄐㄧㄡˇ	保久	4.0	ㄅㄠˇㄐㄧㄡˇ
bao'jiu'ru	ㄅㄠˇㄐㄧㄡˇㄖㄨˇ	保久乳	4.0	ㄅㄠˇㄐㄧㄡˇㄖㄨˇ
bao'wu'zong'dui	ㄅㄠˇㄨˇㄗㄨㄥˇㄉㄨㄟˋ	保五總隊	3.0	ㄅㄠˇㄨˇㄗㄨㄥˇㄉㄨㄟˋ
bao'ren	ㄅㄠˇㄖㄣˊ	保人	68.0	ㄅㄠˇㄖㄣˊ
bao'zhu	ㄅㄠˇㄓㄨˋ	保住	66.0	ㄅㄠˇㄓㄨˋ
bao'you	ㄅㄠˇㄧㄡˋ	保佑	59.0	ㄅㄠˇㄧㄡˋ
bao'zhi	ㄅㄠˇㄓˊ	保值	12.0	ㄅㄠˇㄓˊ
bao'jian	ㄅㄠˇㄐㄧㄢˋ	保健	215.0	ㄅㄠˇㄐㄧㄢˋ
bao'jian'zhong'xin	ㄅㄠˇㄐㄧㄢˋㄓㄨㄥㄒㄧㄣ	保健中心	4.0	ㄅㄠˇㄐㄧㄢˋㄓㄨㄥˉㄒㄧㄣˉ
bao'jian'shi	ㄅㄠˇㄐㄧㄢˋㄕˋ	保健室	2.0	ㄅㄠˇㄐㄧㄢˋㄕˋ
bao'jian'xiang	ㄅㄠˇㄐㄧㄢˋㄒㄧㄤ	保健箱	7.0	ㄅㄠˇㄐㄧㄢˋㄒㄧㄤˉ
bao'quan	ㄅㄠˇㄑㄩㄢˊ	保全	157.0	ㄅㄠˇㄑㄩㄢˊ
bao'quan'ren'yuan	ㄅㄠˇㄑㄩㄢˊㄖㄣˊㄩㄢˊ	保全人員	13.0	ㄅㄠˇㄑㄩㄢˊㄖㄣˊㄩㄢˊ
bao'quan'gong'si	ㄅㄠˇㄑㄩㄢˊㄍㄨㄥㄙ	保全公司	11.0	ㄅㄠˇㄑㄩㄢˊㄍㄨㄥˉㄙˉ
bao'li'da	ㄅㄠˇㄌㄧˋㄉㄚˊ	保力達	1.0	ㄅㄠˇㄌㄧˋㄉㄚˊ
bao'jia'li'ya	ㄅㄠˇㄐㄧㄚㄌㄧˋㄧㄚˇ	保加利亞	15.0	ㄅㄠˇㄐㄧㄚˉㄌㄧˋㄧㄚˇ
bao'jia'li'ya	ㄅㄠˇㄐㄧㄚㄌㄧˋㄧㄚˋ	保加利亞	15.0	ㄅㄠˇㄐㄧㄚˉㄌㄧˋㄧㄚˋ
bao'dan	ㄅㄠˇㄉㄢ	保單	97.0	ㄅㄠˇㄉㄢˉ
bao'gu	ㄅㄠˇㄍㄨˋ	保固	105.0	ㄅㄠˇㄍㄨˋ
bao'gu'qi	ㄅㄠˇㄍㄨˋㄑㄧˊ	保固期	9.0	ㄅㄠˇㄍㄨˋㄑㄧˊ
bao'gu'qi'xian	ㄅㄠˇㄍㄨˋㄑㄧˊㄒㄧㄢˋ	保固期限	1.0	ㄅㄠˇㄍㄨˋㄑㄧˊㄒㄧㄢˋ
